,make_model,power_kW,mileage,age,engine_size,type
14354,Ford Mustang,336.0,16100.0,2.0,5038.0,Used
14355,Ford Mustang,336.0,16100.0,2.0,5038.0,Used
14356,Ford Mustang,336.0,18208.0,3.0,5038.0,Used
14357,Ford Mustang,233.0,53200.0,6.0,5038.0,Used
14358,Ford Mustang,231.0,79000.0,4.0,2261.0,Used
14359,Ford Mustang,331.0,80578.0,5.0,5038.0,Used
14360,Ford Mustang,233.0,50500.0,4.0,2264.0,Used
14361,Ford Mustang,338.0,7.0,0.0,5038.0,Pre-registered
14362,Ford Mustang,227.0,67000.0,7.0,3700.0,Used
14363,Ford Mustang,330.0,10.0,0.0,5038.0,Pre-registered
14364,Ford Mustang,228.0,97810.0,6.0,2300.0,Used
14365,Ford Mustang,336.0,18208.0,3.0,5038.0,Used
14366,Ford Mustang,336.0,45500.0,3.0,5038.0,Used
14367,Ford Mustang,331.0,400.0,1.0,5038.0,Used
14368,Ford Mustang,336.0,18208.0,3.0,5038.0,Used
14369,Ford Mustang,338.0,25.0,0.0,5038.0,Pre-registered
14370,Ford Mustang,158.0,118000.0,13.0,4000.0,Used
14371,Ford Mustang,231.0,3500.0,0.0,2300.0,Pre-registered
14372,Ford Mustang,224.0,97000.0,17.0,4600.0,Used
14373,Ford Mustang,158.0,118000.0,13.0,4000.0,Used
14374,Ford Mustang,338.0,5.0,0.0,5000.0,Pre-registered
14376,Ford Mustang,224.0,58000.0,6.0,5038.0,Used
14377,Ford Mustang,158.0,118000.0,13.0,4000.0,Used
14378,Ford Mustang,224.0,89000.0,16.0,5038.0,Used
14379,Ford Mustang,231.0,82000.0,7.0,2300.0,Used
14380,Ford Mustang,336.0,2.0,0.0,5000.0,Pre-registered
14381,Ford Mustang,228.0,97810.0,6.0,2300.0,Used
14383,Ford Mustang,331.0,80000.0,5.0,5038.0,Used
14384,Ford Mustang,338.0,5000.0,0.0,5038.0,Pre-registered
14385,Ford Mustang,405.0,50900.0,13.0,5038.0,Used
14387,Ford Mustang,224.0,59000.0,5.0,5038.0,Used
14388,Ford Mustang,231.0,65000.0,5.0,2300.0,Used
14389,Ford Mustang,331.0,55319.0,8.0,4952.0,Used
14390,Ford Mustang,213.0,115000.0,4.0,2261.0,Used
14392,Ford Mustang,331.0,23500.0,2.0,5038.0,Used
14394,Ford Mustang,331.0,16878.0,4.0,5038.0,Used
14395,Ford Mustang,233.0,60000.0,7.0,2300.0,Used
14396,Ford Mustang,224.0,167331.0,9.0,3700.0,Used
14397,Ford Mustang,213.0,79333.0,4.0,2261.0,Used
14398,Ford Kuga,165.0,9500.0,1.0,2500.0,Used
14399,Ford Kuga,100.0,156327.0,10.0,1997.0,Used
14400,Ford Kuga,120.0,173369.0,10.0,1997.0,Used
14401,Ford Kuga,147.0,114090.0,13.0,2521.0,Used
14402,Ford Kuga,100.0,129987.0,13.0,1997.0,Used
14403,Ford Kuga,88.0,115102.0,4.0,1498.0,Used
14404,Ford Kuga,110.0,180000.0,6.0,1997.0,Used
14405,Ford Kuga,88.0,99000.0,4.0,1498.0,Used
14406,Ford Kuga,110.0,150000.0,7.0,1997.0,Used
14407,Ford Kuga,110.0,144353.0,7.0,1997.0,Used
14408,Ford Kuga,110.0,99900.0,5.0,1997.0,Used
14409,Ford Kuga,165.0,5000.0,1.0,2.0,Pre-registered
14410,Ford Kuga,110.0,117592.0,4.0,1997.0,Used
14411,Ford Kuga,165.0,52500.0,2.0,2488.0,Demonstration
14412,Ford Kuga,132.0,113000.0,5.0,1997.0,Used
14413,Ford Mustang,336.0,260.0,0.0,5038.0,Pre-registered
14415,Ford Kuga,165.0,3.0,0.0,2500.0,Pre-registered
14416,Ford Kuga,110.0,99898.0,6.0,1997.0,Used
14417,Ford Kuga,110.0,120136.0,7.0,1997.0,Used
14418,Ford Kuga,110.0,24940.0,2.0,1997.0,Used
14419,Ford Kuga,88.0,99031.0,4.0,1498.0,Used
14420,Ford Kuga,120.0,136372.0,8.0,1997.0,Used
14421,Ford Kuga,110.0,94800.0,7.0,1997.0,Used
14422,Ford Kuga,165.0,55000.0,2.0,2488.0,Demonstration
14423,Ford Kuga,110.0,117500.0,5.0,1997.0,Used
14424,Ford Kuga,110.0,9653.0,2.0,1995.0,Used
14425,Ford Kuga,110.0,57000.0,4.0,1998.0,Used
14426,Ford Kuga,132.0,135000.0,7.0,1997.0,Used
14427,Ford Kuga,110.0,22900.0,2.0,1997.0,Used
14428,Ford Kuga,110.0,47000.0,3.0,1498.0,Used
14429,Ford Kuga,169.0,35000.0,3.0,1999.0,Used
14430,Ford Kuga,110.0,26893.0,4.0,1997.0,Used
14431,Ford Kuga,110.0,124827.0,5.0,1997.0,Used
14432,Ford Kuga,132.0,106564.0,3.0,1997.0,Used
14433,Ford Kuga,110.0,50228.0,3.0,1498.0,Used
14434,Ford Kuga,110.0,29320.0,2.0,1997.0,Used
14435,Ford Kuga,110.0,68276.0,4.0,1498.0,Used
14436,Ford Kuga,134.0,50008.0,6.0,1498.0,Used
14437,Ford Kuga,129.0,34100.0,4.0,1498.0,Used
14438,Ford Kuga,88.0,40745.0,3.0,1498.0,Used
14439,Ford Kuga,110.0,12881.0,1.0,1995.0,Used
14440,Ford Kuga,110.0,37764.0,4.0,1498.0,Used
14441,Ford Kuga,110.0,29987.0,3.0,1997.0,Used
14442,Ford Kuga,110.0,47424.0,4.0,1498.0,Used
14443,Ford Kuga,110.0,84442.0,4.0,1997.0,Used
14444,Ford Kuga,110.0,84260.0,3.0,1498.0,Used
14445,Ford Kuga,165.0,1000.0,0.0,2500.0,Pre-registered
14446,Ford Kuga,132.0,77764.0,5.0,1997.0,Used
14447,Ford Kuga,110.0,38534.0,3.0,1498.0,Used
14448,Ford Kuga,110.0,39284.0,3.0,1498.0,Used
14449,Ford Kuga,110.0,27000.0,3.0,1498.0,Used
14450,Ford Kuga,134.0,23080.0,4.0,1498.0,Used
14451,Ford Kuga,110.0,33900.0,4.0,1498.0,Used
14452,Ford Kuga,110.0,22760.0,1.0,1997.0,Used
14453,Ford Kuga,140.0,1592.0,1.0,2488.0,Pre-registered
14454,Ford Kuga,110.0,25000.0,2.0,1995.0,Used
14455,Ford Kuga,110.0,12248.0,1.0,1995.0,Used
14456,Ford Kuga,132.0,87700.0,4.0,1997.0,Used
14457,Ford Kuga,110.0,107000.0,7.0,1498.0,Used
14458,Ford Kuga,110.0,69281.0,4.0,1999.0,Used
14459,Ford Kuga,132.0,74000.0,8.0,1997.0,Used
14460,Ford Kuga,140.0,3000.0,0.0,2488.0,Demonstration
14461,Ford Kuga,110.0,5300.0,2.0,1995.0,Used
14462,Ford Kuga,112.0,39662.0,1.0,2488.0,Used
14463,Ford Kuga,134.0,25200.0,4.0,1498.0,Used
14464,Ford Kuga,110.0,18800.0,1.0,1995.0,Used
14465,Ford Kuga,110.0,15355.0,2.0,1995.0,Used
14466,Ford Kuga,110.0,77403.0,7.0,1997.0,Used
14467,Ford Kuga,129.0,31328.0,3.0,1498.0,Used
14468,Ford Kuga,110.0,59200.0,4.0,1997.0,Used
14469,Ford Kuga,112.0,14250.0,2.0,2488.0,Used
14470,Ford Kuga,110.0,84539.0,4.0,1997.0,Used
14471,Ford Kuga,169.0,27834.0,3.0,1999.0,Used
14472,Ford Kuga,165.0,18211.0,1.0,2488.0,Used
14473,Ford Kuga,132.0,85700.0,7.0,1997.0,Used
14474,Ford Kuga,103.0,188500.0,11.0,1997.0,Used
14475,Ford Kuga,110.0,8177.0,2.0,1995.0,Used
14476,Ford Kuga,88.0,24692.0,4.0,1498.0,Used
14477,Ford Kuga,110.0,10.0,1.0,1500.0,Pre-registered
14478,Ford Kuga,110.0,16730.0,4.0,1998.0,Used
14479,Ford Kuga,103.0,105000.0,9.0,1997.0,Used
14480,Ford Kuga,110.0,16863.0,1.0,1997.0,Used
14481,Ford Kuga,140.0,12750.0,2.0,1995.0,Used
14482,Ford Kuga,110.0,12166.0,2.0,1995.0,Used
14483,Ford Kuga,110.0,24361.0,1.0,1997.0,Used
14484,Ford Kuga,132.0,130373.0,4.0,1997.0,Used
14485,Ford Kuga,110.0,57513.0,4.0,1997.0,Used
14486,Ford Kuga,110.0,19036.0,2.0,1496.0,Used
14487,Ford Kuga,110.0,18570.0,1.0,1496.0,Used
14488,Ford Kuga,110.0,11990.0,2.0,1995.0,Used
14489,Ford Kuga,110.0,13059.0,1.0,1997.0,Used
14490,Ford Mustang,190.0,15850.0,1.0,5038.0,Demonstration
14491,Ford Kuga,110.0,65701.0,4.0,1498.0,Used
14492,Ford Kuga,88.0,60000.0,5.0,1498.0,Used
14493,Ford Kuga,110.0,48657.0,3.0,1997.0,Used
14494,Ford Kuga,140.0,6710.0,2.0,1995.0,Used
14495,Ford Kuga,110.0,16942.0,2.0,1997.0,Used
14496,Ford Kuga,110.0,118281.0,3.0,1997.0,Used
14497,Ford Kuga,129.0,29968.0,4.0,1498.0,Used
14498,Ford Kuga,132.0,97000.0,3.0,1997.0,Used
14499,Ford Kuga,129.0,23450.0,3.0,1498.0,Used
14500,Ford Kuga,140.0,10.0,1.0,2499.0,Pre-registered
14501,Ford Kuga,88.0,78915.0,3.0,1498.0,Used
14502,Ford Kuga,110.0,21512.0,2.0,1995.0,Used
14503,Ford Kuga,110.0,64000.0,6.0,1498.0,Used
14504,Ford Kuga,110.0,18207.0,1.0,1995.0,Used
14505,Ford Kuga,110.0,2928.0,2.0,1997.0,Demonstration
14506,Ford Kuga,110.0,0.0,0.0,1500.0,Pre-registered
14507,Ford Kuga,110.0,105328.0,4.0,1997.0,Used
14508,Ford Kuga,170.0,13583.0,3.0,1999.0,Used
14509,Ford Kuga,110.0,87850.0,7.0,1498.0,Used
14510,Ford Kuga,110.0,38123.0,3.0,1997.0,Used
14511,Ford Kuga,110.0,59900.0,4.0,1498.0,Used
14512,Ford Kuga,112.0,7232.0,1.0,2488.0,Used
14513,Ford Kuga,110.0,11919.0,1.0,1995.0,Used
14514,Ford Kuga,110.0,25075.0,4.0,1498.0,Used
14515,Ford Kuga,110.0,27185.0,3.0,1498.0,Used
14516,Ford Kuga,110.0,19771.0,1.0,1997.0,Used
14517,Ford Kuga,112.0,20278.0,1.0,2488.0,Used
14518,Ford Kuga,140.0,5.0,0.0,2498.0,Demonstration
14519,Ford Kuga,134.0,19049.0,4.0,1498.0,Used
14520,Ford Kuga,110.0,21640.0,1.0,1496.0,Used
14521,Ford Kuga,110.0,77310.0,4.0,1997.0,Used
14522,Ford Kuga,110.0,30500.0,2.0,1995.0,Used
14523,Ford Kuga,110.0,115330.0,7.0,1498.0,Used
14524,Ford Kuga,112.0,3000.0,0.0,2488.0,Demonstration
14525,Ford Kuga,110.0,58170.0,3.0,1498.0,Used
14526,Ford Kuga,110.0,16856.0,2.0,1995.0,Used
14527,Ford Kuga,112.0,8874.0,1.0,2488.0,Demonstration
14528,Ford Kuga,110.0,22768.0,2.0,1997.0,Used
14529,Ford Kuga,129.0,61095.0,4.0,1498.0,Used
14530,Ford Kuga,110.0,15928.0,1.0,1496.0,Used
14531,Ford Kuga,110.0,18900.0,1.0,1995.0,Used
14532,Ford Kuga,132.0,46000.0,3.0,1997.0,Used
14533,Ford Kuga,88.0,10.0,0.0,1499.0,Pre-registered
14534,Ford Kuga,110.0,45496.0,4.0,1997.0,Used
14535,Ford Kuga,129.0,25670.0,4.0,1498.0,Used
14536,Ford Kuga,110.0,10.0,0.0,1496.0,Pre-registered
14537,Ford Kuga,110.0,61285.0,4.0,1997.0,Used
14538,Ford Kuga,110.0,31051.0,1.0,1496.0,Used
14539,Ford Kuga,110.0,21304.0,1.0,1995.0,Used
14540,Ford Kuga,110.0,41500.0,4.0,1997.0,Used
14541,Ford Kuga,110.0,15104.0,3.0,1498.0,Used
14542,Ford Kuga,110.0,111655.0,7.0,1498.0,Used
14543,Ford Kuga,112.0,30333.0,2.0,2488.0,Used
14544,Ford Kuga,110.0,13095.0,1.0,1995.0,Used
14545,Ford Kuga,110.0,16157.0,1.0,1995.0,Used
14546,Ford Kuga,110.0,13974.0,1.0,1496.0,Used
14547,Ford Kuga,132.0,41650.0,4.0,1997.0,Used
14548,Ford Kuga,140.0,12.0,0.0,2488.0,Pre-registered
14549,Ford Kuga,132.0,47040.0,3.0,1997.0,Used
14550,Ford Kuga,129.0,47551.0,4.0,1498.0,Used
14551,Ford Kuga,110.0,23004.0,2.0,1997.0,Used
14552,Ford Kuga,110.0,21485.0,1.0,1997.0,Used
14553,Ford Kuga,129.0,14463.0,4.0,1498.0,Used
14554,Ford Kuga,110.0,14086.0,2.0,1498.0,Used
14555,Ford Kuga,165.0,8000.0,0.0,2488.0,Demonstration
14556,Ford Kuga,110.0,16213.0,1.0,1995.0,Used
14557,Ford Kuga,110.0,16800.0,2.0,1997.0,Used
14558,Ford Kuga,110.0,13372.0,1.0,1496.0,Used
14559,Ford Kuga,110.0,10.0,0.0,1496.0,Demonstration
14560,Ford Kuga,110.0,61550.0,7.0,1997.0,Used
14561,Ford Kuga,110.0,10682.0,1.0,1995.0,Used
14562,Ford Kuga,110.0,17806.0,1.0,1496.0,Used
14563,Ford Kuga,110.0,28040.0,3.0,1498.0,Used
14564,Ford Kuga,169.0,33184.0,3.0,1999.0,Used
14565,Ford Kuga,165.0,8123.0,1.0,2488.0,Used
14566,Ford Kuga,134.0,41949.0,4.0,1498.0,Used
14567,Ford Kuga,110.0,17693.0,1.0,1995.0,Used
14568,Ford Kuga,110.0,19830.0,1.0,1995.0,Used
14569,Ford Kuga,112.0,18550.0,1.0,2488.0,Used
14570,Ford Kuga,110.0,10.0,0.0,1496.0,Pre-registered
14571,Ford Kuga,110.0,85800.0,4.0,1498.0,Used
14572,Ford Kuga,165.0,3000.0,0.0,2488.0,Demonstration
14573,Ford Kuga,110.0,11235.0,1.0,1496.0,Used
14574,Ford Kuga,140.0,24462.0,1.0,1995.0,Used
14575,Ford Kuga,169.0,33609.0,2.0,1999.0,Used
14576,Ford Kuga,110.0,6540.0,1.0,1997.0,Demonstration
14577,Ford Kuga,110.0,6785.0,2.0,1997.0,Used
14578,Ford Kuga,129.0,78736.0,4.0,1498.0,Used
14579,Ford Kuga,110.0,27665.0,4.0,1498.0,Used
14580,Ford Kuga,110.0,15699.0,1.0,1496.0,Used
14581,Ford Kuga,110.0,12470.0,2.0,1496.0,Used
14582,Ford Kuga,112.0,28180.0,1.0,2488.0,Used
14583,Ford Kuga,110.0,33501.0,2.0,1997.0,Used
14584,Ford Kuga,110.0,160.0,1.0,1496.0,Pre-registered
14585,Ford Kuga,110.0,22909.0,2.0,1997.0,Used
14586,Ford Kuga,110.0,10301.0,2.0,1997.0,Used
14587,Ford Kuga,110.0,18956.0,2.0,1997.0,Used
14588,Ford Kuga,110.0,12326.0,1.0,1496.0,Used
14589,Ford Kuga,110.0,14.0,0.0,1496.0,Pre-registered
14590,Ford Kuga,112.0,17262.0,1.0,2488.0,Used
14591,Ford Kuga,165.0,8647.0,1.0,2500.0,Used
14592,Ford Kuga,110.0,20.0,0.0,1496.0,Pre-registered
14593,Ford Kuga,110.0,60000.0,4.0,1997.0,Used
14594,Ford Kuga,110.0,8.0,0.0,1496.0,Pre-registered
14595,Ford Kuga,88.0,7.0,0.0,1499.0,Used
14596,Ford Kuga,112.0,21728.0,1.0,2488.0,Used
14597,Ford Kuga,140.0,2500.0,2.0,1995.0,Used
14598,Ford Kuga,110.0,24119.0,2.0,1997.0,Used
14599,Ford Kuga,132.0,66445.0,4.0,2.0,Used
14600,Ford Kuga,110.0,30690.0,2.0,1997.0,Used
14601,Ford Kuga,129.0,47600.0,4.0,1498.0,Used
14602,Ford Kuga,112.0,21859.0,1.0,2488.0,Used
14603,Ford Kuga,88.0,84553.0,7.0,1997.0,Used
14604,Ford Kuga,110.0,10.0,0.0,1496.0,Pre-registered
14605,Ford Mondeo,118.0,100000.0,7.0,1498.0,Used
14606,Ford Mondeo,132.0,219000.0,5.0,1997.0,Used
14607,Ford Focus,85.0,158156.0,9.0,1560.0,Used
14608,Ford Focus,206.0,24504.0,2.0,2261.0,Used
14609,Ford Mondeo,110.0,100596.0,4.0,1997.0,Used
14610,Ford Focus,110.0,59352.0,3.0,1496.0,Used
14611,Ford Mondeo,96.0,58224.0,15.0,1997.0,Used
14612,Ford Mondeo,110.0,98854.0,7.0,1997.0,Used
14613,Ford Focus,206.0,22175.0,2.0,2261.0,Used
14614,Ford Mondeo,176.0,134492.0,7.0,1999.0,Used
14615,Ford Focus,184.0,78747.0,4.0,1999.0,Used
14616,Ford Focus,206.0,150.0,1.0,1999.0,Used
14617,Ford Focus,110.0,71200.0,2.0,1995.0,Used
14618,Ford Mondeo,132.0,158000.0,7.0,1997.0,Used
14619,Ford Focus,110.0,69750.0,3.0,1995.0,Used
14620,Ford Mondeo,132.0,63000.0,7.0,1997.0,Used
14621,Ford Focus,206.0,42000.0,3.0,2261.0,Used
14622,Ford Focus,110.0,89326.0,3.0,1998.0,Used
14623,Ford Mondeo,110.0,107200.0,7.0,1997.0,Used
14624,Ford Mondeo,138.0,60792.0,3.0,1997.0,Used
14625,Ford Mondeo,110.0,75000.0,3.0,1995.0,Used
14626,Ford Mondeo,110.0,86700.0,5.0,1997.0,Used
14627,Ford Mondeo,132.0,92312.0,4.0,1997.0,Used
14628,Ford Mondeo,140.0,72300.0,2.0,1995.0,Used
14629,Ford Mondeo,110.0,75000.0,6.0,1997.0,Used
14630,Ford Focus,184.0,48119.0,8.0,1999.0,Used
14631,Ford Focus,114.0,50.0,0.0,998.0,Pre-registered
14632,Ford Mondeo,120.0,175300.0,8.0,1997.0,Used
14633,Ford Focus,206.0,38730.0,3.0,2261.0,Used
14634,Ford Focus,206.0,12250.0,1.0,2261.0,Used
14635,Ford Mondeo,121.0,37596.0,3.0,1498.0,Used
14636,Ford Focus,88.0,55000.0,3.0,1499.0,Used
14637,Ford Mondeo,121.0,93649.0,3.0,1498.0,Used
14638,Ford Mondeo,110.0,77423.0,3.0,1997.0,Used
14639,Ford Focus,103.0,168690.0,8.0,1998.0,Used
14641,Ford Focus,184.0,79941.0,7.0,1999.0,Used
14642,Ford Focus,206.0,15300.0,1.0,2261.0,Used
14643,Ford Mondeo,110.0,140000.0,5.0,1997.0,Used
14644,Ford Focus,110.0,84434.0,3.0,1998.0,Used
14645,Ford Mondeo,132.0,120007.0,5.0,1997.0,Used
14646,Ford Mondeo,140.0,72408.0,3.0,1997.0,Used
14647,Ford Focus,206.0,4400.0,0.0,2261.0,Demonstration
14648,Ford Focus,103.0,179132.0,8.0,1997.0,Used
14649,Ford Focus,92.0,37995.0,1.0,999.0,Used
14650,Ford Focus,206.0,8792.0,2.0,2261.0,Used
14651,Ford Focus,110.0,103000.0,6.0,1997.0,Used
14652,Ford Mondeo,132.0,94873.0,4.0,1997.0,Used
14653,Ford Focus,70.0,77879.0,3.0,1498.0,Used
14654,Ford Focus,136.0,87997.0,5.0,1998.0,Used
14655,Ford Focus,110.0,80000.0,3.0,1499.0,Used
14656,Ford Focus,110.0,54244.0,3.0,1998.0,Used
14657,Ford Focus,184.0,13226.0,5.0,1999.0,Used
14658,Ford Mondeo,132.0,65100.0,3.0,1997.0,Used
14659,Ford Mondeo,140.0,30996.0,2.0,1995.0,Used
14660,Ford Mondeo,110.0,102583.0,4.0,1997.0,Used
14661,Ford Mondeo,110.0,16132.0,2.0,1995.0,Used
14662,Ford Mondeo,138.0,12500.0,0.0,1999.0,Demonstration
14663,Ford Mondeo,140.0,27549.0,2.0,1995.0,Used
14664,Ford Focus,110.0,102300.0,3.0,1997.0,Used
14665,Ford Focus,110.0,82500.0,2.0,1995.0,Used
14666,Ford Focus,92.0,58418.0,4.0,1596.0,Used
14667,Ford Focus,110.0,23890.0,2.0,1997.0,Used
14668,Ford Focus,114.0,9500.0,0.0,998.0,Demonstration
14669,Ford Focus,92.0,125.0,1.0,999.0,Used
14670,Ford Mondeo,132.0,77935.0,6.0,1997.0,Used
14671,Ford Focus,110.0,93800.0,8.0,1498.0,Used
14672,Ford Focus,110.0,23015.0,2.0,999.0,Used
14673,Ford Focus,140.0,35300.0,2.0,1984.0,Used
14674,Ford Focus,110.0,26590.0,1.0,1995.0,Used
14675,Ford Mondeo,132.0,61390.0,2.0,1997.0,Used
14676,Ford Focus,110.0,39655.0,2.0,1496.0,Used
14677,Ford Focus,88.0,83439.0,4.0,1498.0,Used
14678,Ford Mondeo,121.0,35270.0,3.0,1498.0,Used
14679,Ford Focus,110.0,52755.0,2.0,1998.0,Used
14680,Ford Focus,184.0,64461.0,5.0,1999.0,Used
14681,Ford Focus,103.0,168820.0,8.0,1998.0,Used
14682,Ford Focus,134.0,59800.0,5.0,1498.0,Used
14683,Ford Focus,92.0,29168.0,3.0,998.0,Used
14684,Ford Focus,110.0,49116.0,3.0,1496.0,Used
14685,Ford Focus,110.0,29000.0,2.0,1995.0,Used
14686,Ford Focus,110.0,39076.0,2.0,1995.0,Used
14687,Ford Focus,110.0,86500.0,4.0,1998.0,Used
14688,Ford Mondeo,140.0,18900.0,1.0,1995.0,Used
14689,Ford Focus,110.0,31603.0,2.0,1998.0,Used
14690,Ford Mondeo,154.0,158238.0,6.0,1997.0,Used
14691,Ford Mondeo,110.0,67281.0,3.0,1997.0,Used
14692,Ford Focus,92.0,48000.0,4.0,998.0,Used
14693,Ford Focus,92.0,23900.0,4.0,998.0,Used
14694,Ford Mondeo,110.0,89944.0,4.0,1997.0,Used
14695,Ford Focus,110.0,119515.0,2.0,1995.0,Used
14696,Ford Focus,110.0,27200.0,1.0,1995.0,Used
14697,Ford Focus,110.0,100240.0,7.0,1498.0,Used
14698,Ford Focus,110.0,26529.0,2.0,1995.0,Used
14699,Ford Focus,110.0,21961.0,3.0,1496.0,Used
14700,Ford Mondeo,118.0,9779.0,7.0,1498.0,Used
14701,Ford Focus,110.0,29659.0,2.0,1998.0,Used
14702,Ford Focus,114.0,15850.0,2.0,999.0,Used
14703,Ford Mondeo,140.0,68398.0,2.0,1995.0,Used
14704,Ford Focus,114.0,20730.0,2.0,998.0,Used
14705,Ford Mondeo,110.0,56316.0,4.0,1997.0,Used
14706,Ford Mondeo,138.0,39444.0,3.0,1999.0,Used
14707,Ford Focus,110.0,33000.0,2.0,1496.0,Used
14708,Ford Focus,88.0,18100.0,1.0,1499.0,Used
14709,Ford Focus,110.0,30507.0,1.0,1998.0,Used
14710,Ford Focus,92.0,55824.0,3.0,998.0,Used
14711,Ford Focus,92.0,57177.0,5.0,998.0,Used
14712,Ford Focus,92.0,20379.0,3.0,998.0,Used
14713,Ford Focus,92.0,42320.0,2.0,999.0,Used
14714,Ford Focus,92.0,52413.0,4.0,998.0,Used
14715,Ford Focus,88.0,33600.0,2.0,1498.0,Demonstration
14716,Ford Mondeo,110.0,84290.0,6.0,1997.0,Used
14717,Ford Focus,88.0,35300.0,2.0,1498.0,Used
14718,Ford Focus,92.0,58995.0,3.0,999.0,Used
14719,Ford Focus,114.0,3500.0,0.0,999.0,Demonstration
14720,Ford Mondeo,110.0,44552.0,4.0,1997.0,Used
14721,Ford Focus,88.0,49060.0,3.0,1498.0,Used
14722,Ford Focus,110.0,28200.0,2.0,1995.0,Used
14723,Ford Focus,110.0,53908.0,2.0,1998.0,Used
14724,Ford Focus,110.0,16711.0,1.0,1496.0,Used
14725,Ford Focus,92.0,48500.0,6.0,998.0,Used
14726,Ford Mondeo,154.0,158410.0,6.0,1997.0,Used
14727,Ford Focus,88.0,94650.0,7.0,1499.0,Used
14728,Ford Focus,134.0,4119.0,1.0,1496.0,Used
14729,Ford Mondeo,110.0,21889.0,2.0,1995.0,Used
14730,Ford Focus,110.0,79541.0,7.0,1498.0,Used
14731,Ford Focus,134.0,19150.0,2.0,1496.0,Used
14732,Ford Mondeo,110.0,47744.0,3.0,1997.0,Used
14733,Ford Focus,88.0,65881.0,5.0,1499.0,Used
14734,Ford Focus,110.0,13301.0,2.0,1995.0,Used
14735,Ford Focus,110.0,49856.0,3.0,1995.0,Used
14736,Ford Focus,92.0,3.0,0.0,999.0,Pre-registered
14737,Ford Focus,88.0,61678.0,2.0,1498.0,Used
14738,Ford Mondeo,140.0,31784.0,3.0,1997.0,Used
14739,Ford Focus,114.0,16990.0,1.0,998.0,Employee's car
14740,Ford Mondeo,110.0,26678.0,2.0,1997.0,Used
14741,Ford Focus,92.0,36811.0,1.0,998.0,Used
14742,Ford Focus,92.0,21013.0,1.0,998.0,Used
14743,Ford Focus,114.0,6500.0,0.0,999.0,Demonstration
14744,Ford Focus,92.0,63469.0,3.0,998.0,Used
14745,Ford Mondeo,110.0,16728.0,2.0,1995.0,Used
14746,Ford Focus,92.0,56000.0,3.0,999.0,Used
14747,Ford Focus,88.0,79100.0,4.0,1499.0,Used
14748,Ford Focus,88.0,33573.0,1.0,1499.0,Used
14749,Ford Focus,110.0,17610.0,2.0,1995.0,Used
14750,Ford Focus,88.0,35495.0,1.0,1499.0,Used
14751,Ford Focus,110.0,26930.0,1.0,1995.0,Used
14752,Ford Focus,110.0,55045.0,4.0,1998.0,Used
14753,Ford Mondeo,140.0,16100.0,2.0,1995.0,Used
14754,Ford Focus,110.0,91500.0,3.0,1998.0,Used
14755,Ford Focus,114.0,21799.0,2.0,998.0,Used
14756,Ford Mondeo,110.0,73404.0,4.0,1997.0,Used
14757,Ford Focus,110.0,32746.0,2.0,1998.0,Used
14758,Ford Focus,114.0,29077.0,1.0,999.0,Used
14759,Ford Mondeo,110.0,61125.0,3.0,1997.0,Used
14760,Ford Focus,114.0,20959.0,2.0,998.0,Demonstration
14761,Ford Focus,114.0,1350.0,0.0,999.0,Demonstration
14762,Ford Focus,114.0,1000.0,1.0,999.0,Used
14763,Ford Focus,110.0,14900.0,2.0,1998.0,Used
14764,Ford Focus,110.0,30619.0,3.0,1998.0,Used
14765,Ford Focus,88.0,11984.0,1.0,1498.0,Employee's car
14766,Ford Mondeo,140.0,23100.0,1.0,1995.0,Used
14767,Ford Focus,114.0,5150.0,0.0,999.0,Demonstration
14768,Ford Mondeo,103.0,29250.0,3.0,1999.0,Used
14769,Ford Mondeo,138.0,12730.0,1.0,1999.0,Used
14770,Ford Focus,92.0,28284.0,3.0,998.0,Used
14771,Ford Focus,110.0,48000.0,4.0,1498.0,Used
14772,Ford Focus,110.0,11380.0,1.0,1498.0,Used
14773,Ford Mondeo,138.0,7365.0,1.0,1999.0,Used
14774,Ford Focus,92.0,150.0,0.0,999.0,Employee's car
14775,Ford Focus,92.0,1000.0,0.0,999.0,Demonstration
14776,Ford Focus,114.0,28350.0,2.0,998.0,Used
14777,Ford Mondeo,137.0,19329.0,2.0,1999.0,Used
14778,Ford Focus,88.0,42160.0,3.0,1499.0,Used
14779,Ford Mondeo,110.0,10351.0,2.0,1995.0,Used
14780,Ford Focus,92.0,8875.0,0.0,998.0,Employee's car
14781,Ford Mondeo,140.0,17195.0,1.0,1995.0,Used
14782,Ford Focus,92.0,2000.0,0.0,999.0,Used
14783,Ford Focus,110.0,48548.0,2.0,1998.0,Used
14784,Ford Mondeo,138.0,22212.0,1.0,1999.0,Used
14785,Ford Focus,92.0,82760.0,7.0,999.0,Used
14786,Ford Focus,92.0,16454.0,2.0,998.0,Used
14787,Ford Mondeo,140.0,28300.0,1.0,1997.0,Employee's car
14788,Ford Focus,114.0,20.0,0.0,999.0,Pre-registered
14789,Ford Focus,92.0,28000.0,1.0,998.0,Demonstration
14790,Ford Focus,92.0,8800.0,2.0,998.0,Used
14791,Ford Focus,114.0,5000.0,0.0,999.0,Demonstration
14792,Ford Focus,92.0,32174.0,2.0,998.0,Used
14793,Ford Focus,92.0,10.0,0.0,999.0,Employee's car
14794,Ford Focus,88.0,60950.0,2.0,1499.0,Used
14795,Ford Focus,92.0,15923.0,1.0,998.0,Used
